Class	Sub-class	Name	Role	Reaction	DRAM	Prokka	RASTtk	Intersection	2+ Annotations	Priority List	Majority Rule	Union	Bayesian Pangenome Core
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aminotransferases:Aromatic_Pathway_and_More,_A_work_in_progress	Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)	rxn02320	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aminotransferases:Aromatic_Pathway_and_More,_A_work_in_progress	Branched-chain amino acid aminotransferase (EC 2.6.1.42)	rxn00806	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aminotransferases:Aromatic_Pathway_and_More,_A_work_in_progress	Branched-chain amino acid aminotransferase (EC 2.6.1.42)	rxn00903	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aminotransferases:Aromatic_Pathway_and_More,_A_work_in_progress	Branched-chain amino acid aminotransferase (EC 2.6.1.42)	rxn01575	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aminotransferases:Aromatic_Pathway_and_More,_A_work_in_progress	D-alanine aminotransferase (EC 2.6.1.21)	rxn00849	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aminotransferases:Aromatic_Pathway_and_More,_A_work_in_progress	Histidinol-phosphate aminotransferase (EC 2.6.1.9)	rxn00493	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aminotransferases:Aromatic_Pathway_and_More,_A_work_in_progress	Histidinol-phosphate aminotransferase (EC 2.6.1.9)	rxn00527	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aminotransferases:Aromatic_Pathway_and_More,_A_work_in_progress	Histidinol-phosphate aminotransferase (EC 2.6.1.9)	rxn02320	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aminotransferases:Aromatic_Pathway_and_More,_A_work_in_progress	Periplasmic aromatic amino acid aminotransferase beta precursor (EC 2.6.1.57)	rxn00493	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aminotransferases:Aromatic_Pathway_and_More,_A_work_in_progress	Periplasmic aromatic amino acid aminotransferase beta precursor (EC 2.6.1.57)	rxn01270	0	0	0	0	0	0	0	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aminotransferases:Aromatic_Pathway_and_More,_A_work_in_progress	Phosphoserine aminotransferase (EC 2.6.1.52)	rxn02914	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aminotransferases:Aromatic_Pathway_and_More,_A_work_in_progress	Phosphoserine aminotransferase (EC 2.6.1.52)	rxn03445	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation	4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)	rxn00999	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation	4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)	rxn01827	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation	Aromatic amino acid transport protein aroP	rxn05301	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation	Aromatic amino acid transport protein aroP	rxn05306	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation	Aromatic amino acid transport protein aroP	rxn05663	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation	Aromatic-L-amino-acid decarboxylase (EC 4.1.1.28)	rxn00484	0	0	0	0	0	0	0	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation	Aromatic-L-amino-acid decarboxylase (EC 4.1.1.28)	rxn00497	0	0	0	0	0	0	0	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation	Aromatic-L-amino-acid decarboxylase (EC 4.1.1.28)	rxn00529	0	0	0	0	0	0	0	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation	Indoleacetamide hydrolase (EC 3.5.1.-)	rxn02222	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation	Phenylalanine-4-hydroxylase (EC 1.14.16.1)	rxn01315	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation	Phenylalanine-4-hydroxylase (EC 1.14.16.1)	rxn04989	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation	Phenylalanine-specific permease	rxn05306	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Aromatic_amino_acid_degradation	Tryptophan 2,3-dioxygenase (EC 1.13.11.11)	rxn00478	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate:_Intermediate_for_synthesis_of_PAPA_antibiotics,_PABA,_anthranilate,_3-hydroxyanthranilate_and_more.	Aminodeoxychorismate lyase (EC 4.1.3.38)	rxn03841	0	1	0	0	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate:_Intermediate_for_synthesis_of_PAPA_antibiotics,_PABA,_anthranilate,_3-hydroxyanthranilate_and_more.	Anthranilate synthase, amidotransferase component (EC 4.1.3.27)	rxn00726	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate:_Intermediate_for_synthesis_of_PAPA_antibiotics,_PABA,_anthranilate,_3-hydroxyanthranilate_and_more.	Anthranilate synthase, amidotransferase component (EC 4.1.3.27)	rxn00727	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate:_Intermediate_for_synthesis_of_PAPA_antibiotics,_PABA,_anthranilate,_3-hydroxyanthranilate_and_more.	Anthranilate synthase, amidotransferase component (EC 4.1.3.27)	rxn01257	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate:_Intermediate_for_synthesis_of_PAPA_antibiotics,_PABA,_anthranilate,_3-hydroxyanthranilate_and_more.	Anthranilate synthase, aminase component (EC 4.1.3.27)	rxn00726	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate:_Intermediate_for_synthesis_of_PAPA_antibiotics,_PABA,_anthranilate,_3-hydroxyanthranilate_and_more.	Anthranilate synthase, aminase component (EC 4.1.3.27)	rxn00727	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate:_Intermediate_for_synthesis_of_PAPA_antibiotics,_PABA,_anthranilate,_3-hydroxyanthranilate_and_more.	Isochorismatase (EC 3.3.2.1)	rxn02177	0	0	0	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate:_Intermediate_for_synthesis_of_PAPA_antibiotics,_PABA,_anthranilate,_3-hydroxyanthranilate_and_more.	Isochorismatase (EC 3.3.2.1) [enterobactin] siderophore	rxn02177	0	0	0	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate:_Intermediate_for_synthesis_of_PAPA_antibiotics,_PABA,_anthranilate,_3-hydroxyanthranilate_and_more.	Para-aminobenzoate synthase, amidotransferase component (EC 2.6.1.85)	rxn01257	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate:_Intermediate_for_synthesis_of_PAPA_antibiotics,_PABA,_anthranilate,_3-hydroxyanthranilate_and_more.	Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)	rxn01257	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55)	rxn02331	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	rxn01332	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)	rxn01332	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase II (EC 2.5.1.54)	rxn01332	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	3,7-dideoxy-D-threo-hepto-2, 6-diulosonate synthase (EC 4.2.3.-)	rxn02212	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	3-dehydroquinate dehydratase I (EC 4.2.1.10)	rxn02213	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	3-dehydroquinate dehydratase II (EC 4.2.1.10)	rxn02213	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	3-dehydroquinate synthase (EC 4.2.3.4)	rxn02212	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19)	rxn02476	1	1	1	0	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Chorismate mutase (EC 5.4.99.5)	rxn01256	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Chorismate mutase II (EC 5.4.99.5)	rxn01256	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Chorismate mutase III (EC 5.4.99.5)	rxn01256	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Chorismate synthase (EC 4.2.3.5)	rxn01255	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Cyclohexadienyl dehydrogenase (EC 1.3.1.12)(EC 1.3.1.43)	rxn01268	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Periplasmic chorismate mutase I precursor (EC 5.4.99.5)	rxn01256	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43)	rxn01268	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Prephenate dehydratase (EC 4.2.1.51)	rxn01000	1	1	1	0	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Prephenate dehydrogenase (EC 1.3.1.12)	rxn01268	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Quinate/shikimate 5-dehydrogenase I delta (EC 1.1.1.25)	rxn01740	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	rxn01740	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Shikimate 5-dehydrogenase I gamma (EC 1.1.1.25)	rxn01740	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Shikimate kinase I (EC 2.7.1.71)	rxn01739	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Shikimate kinase II (EC 2.7.1.71)	rxn01739	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Shikimate kinase III (EC 2.7.1.71)	rxn01739	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Chorismate_Synthesis	Shikimate/quinate 5-dehydrogenase I beta (EC 1.1.1.282)	rxn01740	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	2-Keto-3-deoxy-D-manno-octulosonate-8-phosphate synthase (EC 2.5.1.55)	rxn02331	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	rxn01332	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)	rxn01332	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase II (EC 2.5.1.54)	rxn01332	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	3,7-dideoxy-D-threo-hepto-2, 6-diulosonate synthase (EC 4.2.3.-)	rxn02212	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	3-dehydroquinate dehydratase I (EC 4.2.1.10)	rxn02213	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	3-dehydroquinate dehydratase II (EC 4.2.1.10)	rxn02213	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	3-dehydroquinate synthase (EC 4.2.3.4)	rxn02212	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19)	rxn02476	1	1	1	0	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	Chorismate synthase (EC 4.2.3.5)	rxn01255	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	Quinate/shikimate 5-dehydrogenase I delta (EC 1.1.1.25)	rxn01740	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	rxn01740	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	Shikimate 5-dehydrogenase I gamma (EC 1.1.1.25)	rxn01740	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	Shikimate kinase I (EC 2.7.1.71)	rxn01739	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	Shikimate kinase II (EC 2.7.1.71)	rxn01739	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	Shikimate/quinate 5-dehydrogenase I beta (EC 1.1.1.282)	rxn01740	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Arogenate dehydratase (EC 4.2.1.91)	rxn00490	1	1	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Aromatic amino acid aminotransferase gamma (EC 2.6.1.57)	rxn00493	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Aromatic amino acid aminotransferase gamma (EC 2.6.1.57)	rxn00527	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Aromatic amino acid aminotransferase gamma (EC 2.6.1.57)	rxn01270	0	0	0	0	0	0	0	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57)	rxn00493	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57)	rxn00527	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57)	rxn01270	0	0	0	0	0	0	0	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)	rxn00493	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)	rxn00527	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)	rxn01270	0	0	0	0	0	0	0	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)	rxn02320	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Chorismate mutase II (EC 5.4.99.5)	rxn01256	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Chorismate mutase III (EC 5.4.99.5)	rxn01256	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Cyclohexadienyl dehydratase (EC 4.2.1.51)(EC 4.2.1.91)	rxn01000	1	1	1	0	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Cyclohexadienyl dehydrogenase (EC 1.3.1.12)(EC 1.3.1.43)	rxn01268	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Periplasmic aromatic amino acid aminotransferase beta precursor (EC 2.6.1.57)	rxn00493	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Periplasmic aromatic amino acid aminotransferase beta precursor (EC 2.6.1.57)	rxn01270	0	0	0	0	0	0	0	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Periplasmic chorismate mutase I precursor (EC 5.4.99.5)	rxn01256	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43)	rxn01268	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Prephenate dehydratase (EC 4.2.1.51)	rxn01000	1	1	1	0	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_and_Tyrosine_Branches_from_Chorismate	Prephenate dehydrogenase (EC 1.3.1.12)	rxn01268	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_synthesis	Aromatic-amino-acid aminotransferase (EC 2.6.1.57)	rxn00493	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_synthesis	Aspartate aminotransferase (EC 2.6.1.1)	rxn00260	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_synthesis	Aspartate aminotransferase (EC 2.6.1.1)	rxn00527	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_synthesis	Aspartate aminotransferase (EC 2.6.1.1)	rxn02339	0	0	0	0	0	0	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_synthesis	Chorismate mutase (EC 5.4.99.5)	rxn01256	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Phenylalanine_synthesis	Prephenate dehydratase (EC 4.2.1.51)	rxn01000	1	1	1	0	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan_catabolism	2-keto-4-pentenoate hydratase (EC 4.2.1.-)	rxn01893	1	0	1	0	0	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan_catabolism	3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6)	rxn02989	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan_catabolism	4-hydroxy-2-oxovalerate aldolase (EC 4.1.3.-)	rxn00540	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan_catabolism	Acetaldehyde dehydrogenase (EC 1.2.1.10)	rxn00171	1	1	1	0	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan_catabolism	Kynureninase (EC 3.7.1.3)	rxn01930	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan_catabolism	Tryptophan 2,3-dioxygenase (EC 1.13.11.11)	rxn00478	1	1	1	1	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan_synthesis	Aminodeoxychorismate lyase (EC 4.1.3.38)	rxn03841	0	1	0	0	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan_synthesis	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	rxn00791	1	1	1	0	1	1	1	1	0
Amino Acids and Derivatives	Aromatic amino acids and derivatives	Tryptophan_synthesis	Anthranilate synthase, amidotransferase component (EC 4.1.3.27)	rxn00726	1	1	1	1	1	1	1	1	0
