metabolite,cycle,x,y,conc_mmol
cpd09695_e0,17,1,1,1000.0
cpd10515_e0,17,1,1,1000.0
tRNA[e],17,1,1,3.9769243079e-13
Cadmium[e],18,1,1,1000.0
HCO3[e],18,1,1,1000.0
Molybdenum[e],18,1,1,1000.0
Photon[e],18,1,1,0.017220443872
S_Adenosyl_4_methylthio_2_oxobutanoate[e],18,1,1,4.2756750836e-12
S_Methyl_5_thio_D_ribose[e],18,1,1,4.1813412165e-11
Selenate[e],18,1,1,1000.0
biomass[e],18,1,1,9.2994742735e-10
cpd00001_e0,18,1,1,1000.0
cpd00007_e0,18,1,1,5.3644195681e-08
cpd00009_e0,18,1,1,1000.0
cpd00011_e0,18,1,1,1000.0
cpd00012_e0,18,1,1,1000.0
cpd00013_e0,18,1,1,999.99999999
cpd00025_e0,18,1,1,1.0214556231e-10
cpd00029_e0,18,1,1,1000.0
cpd00034_e0,18,1,1,1000.0
cpd00036_e0,18,1,1,1000.0
cpd00048_e0,18,1,1,1000.0
cpd00051_e0,18,1,1,1000.0
cpd00054_e0,18,1,1,1000.0
cpd00058_e0,18,1,1,1000.0
cpd00063_e0,18,1,1,1000.0
cpd00067_e0,18,1,1,1000.0000001
cpd00085_e0,18,1,1,1000.0
cpd00099_e0,18,1,1,1000.0
cpd00106_e0,18,1,1,1000.0
cpd00108_e0,18,1,1,1000.0
cpd00116_e0,18,1,1,1000.0
cpd00129_e0,18,1,1,1000.0
cpd00142_e0,18,1,1,1000.0
cpd00149_e0,18,1,1,1000.0
cpd00204_e0,18,1,1,7.8115583897e-15
cpd00205_e0,18,1,1,1000.0
cpd00229_e0,18,1,1,5.5383800192e-12
cpd00239_e0,18,1,1,1000.0
cpd00254_e0,18,1,1,1000.0
cpd00971_e0,18,1,1,1000.0
cpd09695_e0,18,1,1,1000.0
cpd10515_e0,18,1,1,1000.0
tRNA[e],18,1,1,4.7881672509e-13
Cadmium[e],19,1,1,1000.0
HCO3[e],19,1,1,1000.0
Molybdenum[e],19,1,1,1000.0
Photon[e],19,1,1,0.01815961999
S_Adenosyl_4_methylthio_2_oxobutanoate[e],19,1,1,5.0650092612e-12
S_Methyl_5_thio_D_ribose[e],19,1,1,4.9532603793e-11
Selenate[e],19,1,1,1000.0
biomass[e],19,1,1,1.1016254135e-09
cpd00001_e0,19,1,1,1000.0
cpd00007_e0,19,1,1,6.3547473235e-08
cpd00009_e0,19,1,1,1000.0
cpd00011_e0,19,1,1,1000.0
cpd00012_e0,19,1,1,1000.0
cpd00013_e0,19,1,1,999.99999999
cpd00025_e0,19,1,1,1.2100269758e-10
cpd00029_e0,19,1,1,1000.0
cpd00034_e0,19,1,1,1000.0
cpd00036_e0,19,1,1,1000.0
cpd00048_e0,19,1,1,1000.0
cpd00051_e0,19,1,1,1000.0
cpd00054_e0,19,1,1,1000.0
cpd00058_e0,19,1,1,1000.0
cpd00063_e0,19,1,1,1000.0
cpd00067_e0,19,1,1,1000.0000001
cpd00085_e0,19,1,1,1000.0
cpd00099_e0,19,1,1,1000.0
cpd00106_e0,19,1,1,1000.0
cpd00108_e0,19,1,1,1000.0
cpd00116_e0,19,1,1,1000.0
cpd00129_e0,19,1,1,1000.0
cpd00142_e0,19,1,1,1000.0
cpd00149_e0,19,1,1,1000.0
cpd00204_e0,19,1,1,9.2536534735e-15
cpd00205_e0,19,1,1,1000.0
cpd00229_e0,19,1,1,6.5608226867e-12
cpd00239_e0,19,1,1,1000.0
cpd00254_e0,19,1,1,1000.0
cpd00971_e0,19,1,1,1000.0
cpd09695_e0,19,1,1,1000.0
cpd10515_e0,19,1,1,1000.0
tRNA[e],19,1,1,5.672112823400001e-13
Cadmium[e],20,1,1,1000.0
HCO3[e],20,1,1,1000.0
Molybdenum[e],20,1,1,1000.0
Photon[e],20,1,1,0.01908635041
S_Adenosyl_4_methylthio_2_oxobutanoate[e],20,1,1,5.9186035537e-12
S_Methyl_5_thio_D_ribose[e],20,1,1,5.7880218912e-11
Selenate[e],20,1,1,1000.0
biomass[e],20,1,1,1.2872797957e-09
cpd00001_e0,20,1,1,1000.0
cpd00007_e0,20,1,1,7.4256981877e-08
cpd00009_e0,20,1,1,1000.0
cpd00011_e0,20,1,1,1000.0
cpd00012_e0,20,1,1,1000.0
cpd00013_e0,20,1,1,999.99999999
cpd00025_e0,20,1,1,1.4139500225e-10
cpd00029_e0,20,1,1,1000.0
cpd00034_e0,20,1,1,1000.0
cpd00036_e0,20,1,1,1000.0
cpd00048_e0,20,1,1,1000.0
cpd00051_e0,20,1,1,1000.0
cpd00054_e0,20,1,1,1000.0
cpd00058_e0,20,1,1,1000.0
cpd00063_e0,20,1,1,1000.0
cpd00067_e0,20,1,1,1000.0000001
cpd00085_e0,20,1,1,1000.0
cpd00099_e0,20,1,1,1000.0
cpd00106_e0,20,1,1,1000.0
cpd00108_e0,20,1,1,1000.0
cpd00116_e0,20,1,1,1000.0
cpd00129_e0,20,1,1,1000.0
cpd00142_e0,20,1,1,1000.0
cpd00149_e0,20,1,1,1000.0
cpd00204_e0,20,1,1,1.0813150284e-14
cpd00205_e0,20,1,1,1000.0
cpd00229_e0,20,1,1,7.6665029551e-12
cpd00239_e0,20,1,1,1000.0
cpd00254_e0,20,1,1,1000.0
cpd00971_e0,20,1,1,1000.0
cpd09695_e0,20,1,1,1000.0
cpd10515_e0,20,1,1,1000.0
tRNA[e],20,1,1,6.6280208746e-13
Cadmium[e],21,1,1,1000.0
HCO3[e],21,1,1,1000.0
Molybdenum[e],21,1,1,1000.0
Photon[e],21,1,1,0.02
S_Adenosyl_4_methylthio_2_oxobutanoate[e],21,1,1,6.8357638407e-12
S_Methyl_5_thio_D_ribose[e],21,1,1,6.6849469464e-11
Selenate[e],21,1,1,1000.0
biomass[e],21,1,1,1.4867596048e-09
cpd00001_e0,21,1,1,1000.0
cpd00007_e0,21,1,1,8.5764012918e-08
cpd00009_e0,21,1,1,1000.0
cpd00011_e0,21,1,1,1000.0
cpd00012_e0,21,1,1,1000.0
cpd00013_e0,21,1,1,999.99999999
cpd00025_e0,21,1,1,1.6330589385e-10
cpd00029_e0,21,1,1,1000.0
cpd00034_e0,21,1,1,1000.0
cpd00036_e0,21,1,1,1000.0
cpd00048_e0,21,1,1,1000.0
cpd00051_e0,21,1,1,1000.0
cpd00054_e0,21,1,1,1000.0
cpd00058_e0,21,1,1,1000.0
cpd00063_e0,21,1,1,1000.0
cpd00067_e0,21,1,1,1000.0000001
cpd00085_e0,21,1,1,1000.0
cpd00099_e0,21,1,1,1000.0
cpd00106_e0,21,1,1,1000.0
cpd00108_e0,21,1,1,1000.0
cpd00116_e0,21,1,1,1000.0
cpd00129_e0,21,1,1,1000.0
cpd00142_e0,21,1,1,1000.0
cpd00149_e0,21,1,1,1000.0
cpd00204_e0,21,1,1,1.2488780681e-14
cpd00205_e0,21,1,1,1000.0
cpd00229_e0,21,1,1,8.8545217144e-12
cpd00239_e0,21,1,1,1000.0
cpd00254_e0,21,1,1,1000.0
cpd00971_e0,21,1,1,1000.0
cpd09695_e0,21,1,1,1000.0
cpd10515_e0,21,1,1,1000.0
tRNA[e],21,1,1,7.655114085400001e-13
Cadmium[e],22,1,1,1000.0
HCO3[e],22,1,1,1000.0
Molybdenum[e],22,1,1,1000.0
Photon[e],22,1,1,0.020899942589
S_Adenosyl_4_methylthio_2_oxobutanoate[e],22,1,1,7.8157625123e-12
S_Methyl_5_thio_D_ribose[e],22,1,1,7.6433239881e-11
Selenate[e],22,1,1,1000.0
biomass[e],22,1,1,1.6999065876e-09
cpd00001_e0,22,1,1,1000.0
cpd00007_e0,22,1,1,9.8059437495e-08
cpd00009_e0,22,1,1,1000.0
cpd00011_e0,22,1,1,1000.0
cpd00012_e0,22,1,1,1000.0
cpd00013_e0,22,1,1,999.99999999
cpd00025_e0,22,1,1,1.8671798981e-10
cpd00029_e0,22,1,1,1000.0
cpd00034_e0,22,1,1,1000.0
cpd00036_e0,22,1,1,1000.0
cpd00048_e0,22,1,1,1000.0
cpd00051_e0,22,1,1,1000.0
cpd00054_e0,22,1,1,1000.0
cpd00058_e0,22,1,1,1000.0
cpd00063_e0,22,1,1,1000.0
cpd00067_e0,22,1,1,1000.0000001
cpd00085_e0,22,1,1,1000.0
cpd00099_e0,22,1,1,1000.0
cpd00106_e0,22,1,1,1000.0
cpd00108_e0,22,1,1,1000.0
cpd00116_e0,22,1,1,1000.0
cpd00129_e0,22,1,1,1000.0
cpd00142_e0,22,1,1,1000.0
cpd00149_e0,22,1,1,1000.0
cpd00204_e0,22,1,1,1.4279215336e-14
cpd00205_e0,22,1,1,1000.0
cpd00229_e0,22,1,1,1.0123936475e-11
cpd00239_e0,22,1,1,1000.0
cpd00254_e0,22,1,1,1000.0
cpd00971_e0,22,1,1,1000.0
cpd09695_e0,22,1,1,1000.0
cpd10515_e0,22,1,1,1000.0
tRNA[e],22,1,1,8.752577632900001e-13
Cadmium[e],23,1,1,1000.0
HCO3[e],23,1,1,1000.0
Molybdenum[e],23,1,1,1000.0
Photon[e],23,1,1,0.021785561401
S_Adenosyl_4_methylthio_2_oxobutanoate[e],23,1,1,8.8578381637e-12
S_Methyl_5_thio_D_ribose[e],23,1,1,8.6624084103e-11
Selenate[e],23,1,1,1000.0
biomass[e],23,1,1,1.9265551407e-09
cpd00001_e0,23,1,1,1000.0
cpd00007_e0,23,1,1,1.1113370274e-07
cpd00009_e0,23,1,1,1000.0
cpd00011_e0,23,1,1,1000.0
cpd00012_e0,23,1,1,1000.0
cpd00013_e0,23,1,1,999.99999998
cpd00025_e0,23,1,1,2.1161310024e-10
cpd00029_e0,23,1,1,1000.0
cpd00034_e0,23,1,1,1000.0
cpd00036_e0,23,1,1,1000.0
cpd00048_e0,23,1,1,1000.0
cpd00051_e0,23,1,1,1000.0
cpd00054_e0,23,1,1,1000.0
cpd00058_e0,23,1,1,1000.0
cpd00063_e0,23,1,1,1000.0
cpd00067_e0,23,1,1,1000.0000001
cpd00085_e0,23,1,1,1000.0
cpd00099_e0,23,1,1,1000.0
cpd00106_e0,23,1,1,1000.0
cpd00108_e0,23,1,1,1000.0
cpd00116_e0,23,1,1,1000.0
cpd00129_e0,23,1,1,1000.0
cpd00142_e0,23,1,1,1000.0
cpd00149_e0,23,1,1,1000.0
cpd00204_e0,23,1,1,1.6183063182e-14
cpd00205_e0,23,1,1,1000.0
cpd00229_e0,23,1,1,1.1473760971e-11
cpd00239_e0,23,1,1,1000.0
cpd00254_e0,23,1,1,1000.0
cpd00971_e0,23,1,1,1000.0
cpd09695_e0,23,1,1,1000.0
cpd10515_e0,23,1,1,1000.0
tRNA[e],23,1,1,9.9195588487e-13
Cadmium[e],24,1,1,1000.0
HCO3[e],24,1,1,1000.0
Molybdenum[e],24,1,1,1000.0
Photon[e],24,1,1,0.022656249477
S_Adenosyl_4_methylthio_2_oxobutanoate[e],24,1,1,9.9611952895e-12
S_Methyl_5_thio_D_ribose[e],24,1,1,9.7414222587e-11
Selenate[e],24,1,1,1000.0
biomass[e],24,1,1,2.1665322439e-09
cpd00001_e0,24,1,1,1000.0
cpd00007_e0,24,1,1,1.2497682796e-07
cpd00009_e0,24,1,1,1000.0
cpd00011_e0,24,1,1,1000.0
cpd00012_e0,24,1,1,1000.0
cpd00013_e0,24,1,1,999.99999998
cpd00025_e0,24,1,1,2.3797222058e-10
cpd00029_e0,24,1,1,1000.0
cpd00034_e0,24,1,1,1000.0
cpd00036_e0,24,1,1,1000.0
cpd00048_e0,24,1,1,1000.0
cpd00051_e0,24,1,1,1000.0
cpd00054_e0,24,1,1,1000.0
cpd00058_e0,24,1,1,1000.0
cpd00063_e0,24,1,1,1000.0
cpd00067_e0,24,1,1,1000.0000001
cpd00085_e0,24,1,1,1000.0
cpd00099_e0,24,1,1,1000.0
cpd00106_e0,24,1,1,1000.0
cpd00108_e0,24,1,1,1000.0
cpd00116_e0,24,1,1,1000.0
cpd00129_e0,24,1,1,1000.0
cpd00142_e0,24,1,1,1000.0
cpd00149_e0,24,1,1,1000.0
cpd00204_e0,24,1,1,1.8198870848e-14
cpd00205_e0,24,1,1,1000.0
cpd00229_e0,24,1,1,1.2902964767e-11
cpd00239_e0,24,1,1,1000.0
cpd00254_e0,24,1,1,1000.0
cpd00971_e0,24,1,1,1000.0
cpd09695_e0,24,1,1,1000.0
cpd10515_e0,24,1,1,1000.0
tRNA[e],24,1,1,1.1155166876e-12
Cadmium[e],25,1,1,1000.0
HCO3[e],25,1,1,1000.0
Molybdenum[e],25,1,1,1000.0
Photon[e],25,1,1,0.023511410092
S_Adenosyl_4_methylthio_2_oxobutanoate[e],25,1,1,1.1125003979e-11
S_Methyl_5_thio_D_ribose[e],25,1,1,1.0879553933e-10
Selenate[e],25,1,1,1000.0
biomass[e],25,1,1,2.4196573937e-09
cpd00001_e0,25,1,1,1000.0
cpd00007_e0,25,1,1,1.3957840077e-07
cpd00009_e0,25,1,1,1000.0
cpd00011_e0,25,1,1,1000.0
cpd00012_e0,25,1,1,1000.0
cpd00013_e0,25,1,1,999.99999998
cpd00025_e0,25,1,1,2.657755243e-10
cpd00029_e0,25,1,1,1000.0
cpd00034_e0,25,1,1,1000.0
cpd00036_e0,25,1,1,1000.0
cpd00048_e0,25,1,1,1000.0
cpd00051_e0,25,1,1,1000.0
cpd00054_e0,25,1,1,1000.0
cpd00058_e0,25,1,1,1000.0
cpd00063_e0,25,1,1,1000.0
cpd00067_e0,25,1,1,1000.0000002
cpd00085_e0,25,1,1,1000.0
cpd00099_e0,25,1,1,1000.0
cpd00106_e0,25,1,1,1000.0
cpd00108_e0,25,1,1,1000.0
cpd00116_e0,25,1,1,1000.0
cpd00129_e0,25,1,1,1000.0
cpd00142_e0,25,1,1,1000.0
cpd00149_e0,25,1,1,1000.0
cpd00204_e0,25,1,1,2.0325122107e-14
cpd00205_e0,25,1,1,1000.0
cpd00229_e0,25,1,1,1.441047286e-11
cpd00239_e0,25,1,1,1000.0
cpd00254_e0,25,1,1,1000.0
cpd00971_e0,25,1,1,1000.0
cpd09695_e0,25,1,1,1000.0
cpd10515_e0,25,1,1,1000.0
tRNA[e],25,1,1,1.2458472329e-12
Cadmium[e],26,1,1,1000.0
HCO3[e],26,1,1,1000.0
Molybdenum[e],26,1,1,1000.0
Photon[e],26,1,1,0.02435045716
S_Adenosyl_4_methylthio_2_oxobutanoate[e],26,1,1,1.2348399614e-11
S_Methyl_5_thio_D_ribose[e],26,1,1,1.2075957891e-10
Selenate[e],26,1,1,1000.0
biomass[e],26,1,1,2.6857425386e-09
cpd00001_e0,26,1,1,1000.0
cpd00007_e0,26,1,1,1.5492757338e-07
cpd00009_e0,26,1,1,1000.0
cpd00011_e0,26,1,1,1000.0
cpd00012_e0,26,1,1,1000.0
cpd00013_e0,26,1,1,999.99999998
cpd00025_e0,26,1,1,2.9500235579e-10
cpd00029_e0,26,1,1,1000.0
cpd00034_e0,26,1,1,1000.0
cpd00036_e0,26,1,1,1000.0
cpd00048_e0,26,1,1,1000.0
cpd00051_e0,26,1,1,1000.0
cpd00054_e0,26,1,1,1000.0
cpd00058_e0,26,1,1,1000.0
cpd00063_e0,26,1,1,1000.0
cpd00067_e0,26,1,1,1000.0000002
cpd00085_e0,26,1,1,1000.0
cpd00099_e0,26,1,1,1000.0
cpd00106_e0,26,1,1,1000.0
cpd00108_e0,26,1,1,1000.0
cpd00116_e0,26,1,1,1000.0
cpd00129_e0,26,1,1,1000.0
cpd00142_e0,26,1,1,1000.0
cpd00149_e0,26,1,1,1000.0
cpd00204_e0,26,1,1,2.2560237325e-14
cpd00205_e0,26,1,1,1000.0
cpd00229_e0,26,1,1,1.5995165291e-11
cpd00239_e0,26,1,1,1000.0
cpd00254_e0,26,1,1,1000.0
cpd00971_e0,26,1,1,1000.0
cpd09695_e0,26,1,1,1000.0
cpd10515_e0,26,1,1,1000.0
tRNA[e],26,1,1,1.3828506956e-12
Cadmium[e],27,1,1,1000.0
HCO3[e],27,1,1,1000.0
Molybdenum[e],27,1,1,1000.0
Photon[e],27,1,1,0.025172815642
S_Adenosyl_4_methylthio_2_oxobutanoate[e],27,1,1,1.3630482583e-11
S_Methyl_5_thio_D_ribose[e],27,1,1,1.3329754369e-10
Selenate[e],27,1,1,1000.0
biomass[e],27,1,1,2.964592015e-09
cpd00001_e0,27,1,1,1000.0
cpd00007_e0,27,1,1,1.710130589e-07
cpd00009_e0,27,1,1,1000.0
cpd00011_e0,27,1,1,1000.0
cpd00012_e0,27,1,1,1000.0
cpd00013_e0,27,1,1,999.99999997
cpd00025_e0,27,1,1,3.2563122332e-10
cpd00029_e0,27,1,1,1000.0
cpd00034_e0,27,1,1,1000.0
cpd00036_e0,27,1,1,1000.0
cpd00048_e0,27,1,1,1000.0
cpd00051_e0,27,1,1,1000.0
cpd00054_e0,27,1,1,1000.0
cpd00058_e0,27,1,1,1000.0
cpd00063_e0,27,1,1,1000.0
cpd00067_e0,27,1,1,1000.0000002
cpd00085_e0,27,1,1,1000.0
cpd00099_e0,27,1,1,1000.0
cpd00106_e0,27,1,1,1000.0
cpd00108_e0,27,1,1,1000.0
cpd00116_e0,27,1,1,1000.0
cpd00129_e0,27,1,1,1000.0
cpd00142_e0,27,1,1,1000.0
cpd00149_e0,27,1,1,1000.0
cpd00204_e0,27,1,1,2.4902572926e-14
cpd00205_e0,27,1,1,1000.0
cpd00229_e0,27,1,1,1.7655876771e-11
cpd00239_e0,27,1,1,1000.0
cpd00254_e0,27,1,1,1000.0
cpd00971_e0,27,1,1,1000.0
cpd09695_e0,27,1,1,1000.0
cpd10515_e0,27,1,1,1000.0
tRNA[e],27,1,1,1.5264263313e-12
Cadmium[e],28,1,1,1000.0
HCO3[e],28,1,1,1000.0
Molybdenum[e],28,1,1,1000.0
Photon[e],28,1,1,0.025977921933
S_Adenosyl_4_methylthio_2_oxobutanoate[e],28,1,1,1.4970317992e-11
S_Methyl_5_thio_D_ribose[e],28,1,1,1.46400291e-10
Selenate[e],28,1,1,1000.0
biomass[e],28,1,1,3.2560024865e-09
cpd00001_e0,28,1,1,1000.0
cpd00007_e0,28,1,1,1.8782312783e-07
cpd00009_e0,28,1,1,1000.0
cpd00011_e0,28,1,1,1000.0
cpd00012_e0,28,1,1,1000.0
cpd00013_e0,28,1,1,999.99999997
cpd00025_e0,28,1,1,3.576397924e-10
cpd00029_e0,28,1,1,1000.0
cpd00034_e0,28,1,1,1000.0
cpd00036_e0,28,1,1,1000.0
cpd00048_e0,28,1,1,1000.0
cpd00051_e0,28,1,1,1000.0
cpd00054_e0,28,1,1,1000.0
cpd00058_e0,28,1,1,1000.0
cpd00063_e0,28,1,1,1000.0
cpd00067_e0,28,1,1,1000.0000002
cpd00085_e0,28,1,1,1000.0
cpd00099_e0,28,1,1,1000.0
cpd00106_e0,28,1,1,1000.0
cpd00108_e0,28,1,1,1000.0
cpd00116_e0,28,1,1,1000.0
cpd00129_e0,28,1,1,1000.0
cpd00142_e0,28,1,1,1000.0
cpd00149_e0,28,1,1,1000.0
cpd00204_e0,28,1,1,2.7350420887e-14
cpd00205_e0,28,1,1,1000.0
cpd00229_e0,28,1,1,1.9391396313e-11
cpd00239_e0,28,1,1,1000.0
cpd00254_e0,28,1,1,1000.0
cpd00971_e0,28,1,1,1000.0
cpd09695_e0,28,1,1,1000.0
cpd10515_e0,28,1,1,1000.0
tRNA[e],28,1,1,1.6764694451e-12
Cadmium[e],29,1,1,1000.0
HCO3[e],29,1,1,1000.0
Molybdenum[e],29,1,1,1000.0
Photon[e],29,1,1,0.026765224254
S_Adenosyl_4_methylthio_2_oxobutanoate[e],29,1,1,1.6366935407e-11
S_Methyl_5_thio_D_ribose[e],29,1,1,1.600583306e-10
Selenate[e],29,1,1,1000.0
biomass[e],29,1,1,3.559762886e-09
cpd00001_e0,29,1,1,1000.0
cpd00007_e0,29,1,1,2.0534560473e-07
cpd00009_e0,29,1,1,1000.0
cpd00011_e0,29,1,1,1000.0
cpd00012_e0,29,1,1,1000.0
cpd00013_e0,29,1,1,999.99999997
cpd00025_e0,29,1,1,3.910048794e-10
cpd00029_e0,29,1,1,1000.0
cpd00034_e0,29,1,1,1000.0
cpd00036_e0,29,1,1,1000.0
cpd00048_e0,29,1,1,1000.0
cpd00051_e0,29,1,1,1000.0
cpd00054_e0,29,1,1,1000.0
cpd00058_e0,29,1,1,1000.0
cpd00063_e0,29,1,1,1000.0
cpd00067_e0,29,1,1,1000.0000002
cpd00085_e0,29,1,1,1000.0
cpd00099_e0,29,1,1,1000.0
cpd00106_e0,29,1,1,1000.0
cpd00108_e0,29,1,1,1000.0
cpd00116_e0,29,1,1,1000.0
cpd00129_e0,29,1,1,1000.0
cpd00142_e0,29,1,1,1000.0
cpd00149_e0,29,1,1,1000.0
cpd00204_e0,29,1,1,2.9902008243e-14
cpd00205_e0,29,1,1,1000.0
cpd00229_e0,29,1,1,2.1200466888e-11
cpd00239_e0,29,1,1,1000.0
cpd00254_e0,29,1,1,1000.0
cpd00971_e0,29,1,1,1000.0
cpd09695_e0,29,1,1,1000.0
cpd10515_e0,29,1,1,1000.0
tRNA[e],29,1,1,1.8328713614e-12
Cadmium[e],30,1,1,1000.0
HCO3[e],30,1,1,1000.0
Molybdenum[e],30,1,1,1000.0
Photon[e],30,1,1,0.027534183028
S_Adenosyl_4_methylthio_2_oxobutanoate[e],30,1,1,1.7819328599e-11
S_Methyl_5_thio_D_ribose[e],30,1,1,1.7426182221e-10
Selenate[e],30,1,1,1000.0
biomass[e],30,1,1,3.8756543619e-09
cpd00001_e0,30,1,1,1000.0
cpd00007_e0,30,1,1,2.235678651e-07
cpd00009_e0,30,1,1,1000.0
cpd00011_e0,30,1,1,1000.0
cpd00012_e0,30,1,1,1000.0
cpd00013_e0,30,1,1,999.99999997
cpd00025_e0,30,1,1,4.2570244561e-10
cpd00029_e0,30,1,1,1000.0
cpd00034_e0,30,1,1,1000.0
cpd00036_e0,30,1,1,1000.0
cpd00048_e0,30,1,1,1000.0
cpd00051_e0,30,1,1,1000.0
cpd00054_e0,30,1,1,1000.0
cpd00058_e0,30,1,1,1000.0
cpd00063_e0,30,1,1,1000.0
cpd00067_e0,30,1,1,1000.0000002
cpd00085_e0,30,1,1,1000.0
cpd00099_e0,30,1,1,1000.0
cpd00106_e0,30,1,1,1000.0
cpd00108_e0,30,1,1,1000.0
cpd00116_e0,30,1,1,1000.0
cpd00129_e0,30,1,1,1000.0
cpd00142_e0,30,1,1,1000.0
cpd00149_e0,30,1,1,1000.0
cpd00204_e0,30,1,1,3.2555496640000005e-14
cpd00205_e0,30,1,1,1000.0
cpd00229_e0,30,1,1,2.3081785107e-11
cpd00239_e0,30,1,1,1000.0
cpd00254_e0,30,1,1,1000.0
cpd00971_e0,30,1,1,1000.0
cpd09695_e0,30,1,1,1000.0
cpd10515_e0,30,1,1,1000.0
tRNA[e],30,1,1,1.9955193967e-12
Cadmium[e],31,1,1,1000.0
HCO3[e],31,1,1,1000.0
Molybdenum[e],31,1,1,1000.0
Photon[e],31,1,1,0.028284271247
S_Adenosyl_4_methylthio_2_oxobutanoate[e],31,1,1,1.9326455324e-11
S_Methyl_5_thio_D_ribose[e],31,1,1,1.8900057333e-10
Selenate[e],31,1,1,1000.0
biomass[e],31,1,1,4.2034502288e-09
cpd00001_e0,31,1,1,1000.0
cpd00007_e0,31,1,1,2.4247683253e-07
cpd00009_e0,31,1,1,1000.0
cpd00011_e0,31,1,1,1000.0
cpd00012_e0,31,1,1,1000.0
cpd00013_e0,31,1,1,999.99999996
cpd00025_e0,31,1,1,4.6170759187e-10
cpd00029_e0,31,1,1,1000.0
cpd00034_e0,31,1,1,1000.0
cpd00036_e0,31,1,1,1000.0
cpd00048_e0,31,1,1,1000.0
cpd00051_e0,31,1,1,1000.0
cpd00054_e0,31,1,1,1000.0
cpd00058_e0,31,1,1,1000.0
cpd00063_e0,31,1,1,1000.0
cpd00067_e0,31,1,1,1000.0000003
cpd00085_e0,31,1,1,1000.0
cpd00099_e0,31,1,1,1000.0
cpd00106_e0,31,1,1,1000.0
cpd00108_e0,31,1,1,1000.0
cpd00116_e0,31,1,1,1000.0
cpd00129_e0,31,1,1,1000.0
cpd00142_e0,31,1,1,1000.0
cpd00149_e0,31,1,1,1000.0
cpd00204_e0,31,1,1,3.5308981922e-14
cpd00205_e0,31,1,1,1000.0
cpd00229_e0,31,1,1,2.5034000927e-11
cpd00239_e0,31,1,1,1000.0
cpd00254_e0,31,1,1,1000.0
cpd00971_e0,31,1,1,1000.0
cpd09695_e0,31,1,1,1000.0
cpd10515_e0,31,1,1,1000.0
tRNA[e],31,1,1,2.1642968338e-12
Cadmium[e],32,1,1,1000.0
HCO3[e],32,1,1,1000.0
Molybdenum[e],32,1,1,1000.0
Photon[e],32,1,1,0.02901497484
S_Adenosyl_4_methylthio_2_oxobutanoate[e],32,1,1,2.0887237116e-11
S_Methyl_5_thio_D_ribose[e],32,1,1,2.0426403725e-10
Selenate[e],32,1,1,1000.0
biomass[e],32,1,1,4.5429159234e-09
cpd00001_e0,32,1,1,1000.0
cpd00007_e0,32,1,1,2.6205897623e-07
cpd00009_e0,32,1,1,1000.0
cpd00011_e0,32,1,1,1000.0
cpd00012_e0,32,1,1,1000.0
cpd00013_e0,32,1,1,999.99999996
cpd00025_e0,32,1,1,4.9899455374e-10
cpd00029_e0,32,1,1,1000.0
cpd00034_e0,32,1,1,1000.0
cpd00036_e0,32,1,1,1000.0
cpd00048_e0,32,1,1,1000.0
cpd00051_e0,32,1,1,1000.0
cpd00054_e0,32,1,1,1000.0
cpd00058_e0,32,1,1,1000.0
cpd00063_e0,32,1,1,1000.0
cpd00067_e0,32,1,1,1000.0000003
cpd00085_e0,32,1,1,1000.0
cpd00099_e0,32,1,1,1000.0
cpd00106_e0,32,1,1,1000.0
cpd00108_e0,32,1,1,1000.0
cpd00116_e0,32,1,1,1000.0
cpd00129_e0,32,1,1,1000.0
cpd00142_e0,32,1,1,1000.0
cpd00149_e0,32,1,1,1000.0
cpd00204_e0,32,1,1,3.8160493756e-14
cpd00205_e0,32,1,1,1000.0
cpd00229_e0,32,1,1,2.7055717387e-11
cpd00239_e0,32,1,1,1000.0
cpd00254_e0,32,1,1,1000.0
cpd00971_e0,32,1,1,1000.0
cpd09695_e0,32,1,1,1000.0
cpd10515_e0,32,1,1,1000.0
tRNA[e],32,1,1,2.3390828995e-12
Cadmium[e],33,1,1,1000.0
HCO3[e],33,1,1,1000.0
Molybdenum[e],33,1,1,1000.0
Photon[e],33,1,1,0.029725793019
S_Adenosyl_4_methylthio_2_oxobutanoate[e],33,1,1,2.2500559117e-11
S_Methyl_5_thio_D_ribose[e],33,1,1,2.2004131135e-10
Selenate[e],33,1,1,1000.0
biomass[e],33,1,1,4.8938089672e-09
cpd00001_e0,33,1,1,1000.0
cpd00007_e0,33,1,1,2.8230030875e-07
cpd00009_e0,33,1,1,1000.0
cpd00011_e0,33,1,1,1000.0
cpd00012_e0,33,1,1,1000.0
cpd00013_e0,33,1,1,999.99999996
cpd00025_e0,33,1,1,5.3753669733e-10
cpd00029_e0,33,1,1,1000.0
cpd00034_e0,33,1,1,1000.0
cpd00036_e0,33,1,1,1000.0
cpd00048_e0,33,1,1,1000.0
cpd00051_e0,33,1,1,1000.0
cpd00054_e0,33,1,1,1000.0
cpd00058_e0,33,1,1,1000.0
cpd00063_e0,33,1,1,1000.0
cpd00067_e0,33,1,1,1000.0000003
cpd00085_e0,33,1,1,1000.0
cpd00099_e0,33,1,1,1000.0
cpd00106_e0,33,1,1,1000.0
cpd00108_e0,33,1,1,1000.0
cpd00116_e0,33,1,1,1000.0
cpd00129_e0,33,1,1,1000.0
cpd00142_e0,33,1,1,1000.0
cpd00149_e0,33,1,1,1000.0
